,index,date,qty,action_type,order_balance,order_id,product_id,product_name,manufacturer,product_group_code,product_group_name,model_name
1354,1053,2022-11-19,0,empty,0,,,,,,,
1355,1054,2022-11-20,0,empty,0,,,,,,,
1356,1055,2022-11-21,0,empty,0,,,,,,,
1357,1056,2022-11-22,0,empty,0,,,,,,,
1358,1057,2022-11-23,0,empty,0,,,,,,,
1359,1058,2022-11-24,0,empty,0,,,,,,,
1360,1059,2022-11-25,0,empty,0,,,,,,,
1361,1060,2022-11-26,0,empty,0,,,,,,,
1362,1061,2022-11-27,0,empty,0,,,,,,,
1363,1062,2022-11-28,0,empty,0,,,,,,,
1364,1063,2022-11-29,0,empty,0,,,,,,,
1365,1064,2022-11-30,0,empty,0,,,,,,,
1366,1065,2022-12-01,0,empty,0,,,,,,,
1367,1066,2022-12-02,0,empty,0,,,,,,,
1368,1067,2022-12-03,0,empty,0,,,,,,,
1369,1068,2022-12-04,0,empty,0,,,,,,,
1370,1069,2022-12-05,0,empty,0,,,,,,,
1371,1070,2022-12-06,0,empty,0,,,,,,,
1372,1071,2022-12-07,0,empty,0,,,,,,,
1373,1072,2022-12-08,0,empty,0,,,,,,,
1374,1073,2022-12-09,0,empty,0,,,,,,,
1375,1074,2022-12-10,0,empty,0,,,,,,,
1376,1075,2022-12-11,0,empty,0,,,,,,,
1377,1076,2022-12-12,0,empty,0,,,,,,,
1378,1077,2022-12-13,0,empty,0,,,,,,,
1379,1078,2022-12-14,0,empty,0,,,,,,,
1380,1079,2022-12-15,0,empty,0,,,,,,,
1381,1080,2022-12-16,0,empty,0,,,,,,,
1382,1081,2022-12-17,0,empty,0,,,,,,,
1383,1082,2022-12-18,0,empty,0,,,,,,,
1384,1083,2022-12-19,0,empty,0,,,,,,,
1385,1084,2022-12-20,0,empty,0,,,,,,,
1386,1085,2022-12-21,0,empty,0,,,,,,,
1387,1086,2022-12-22,0,empty,0,,,,,,,
1388,1087,2022-12-23,0,empty,0,,,,,,,
1389,1088,2022-12-24,0,empty,0,,,,,,,
1390,1089,2022-12-25,0,empty,0,,,,,,,
1391,1090,2022-12-26,0,empty,0,,,,,,,
1392,1091,2022-12-27,0,empty,0,,,,,,,
1393,1092,2022-12-28,0,empty,0,,,,,,,
1394,1093,2022-12-29,0,empty,0,,,,,,,
1395,1094,2022-12-30,0,empty,0,,,,,,,
1396,1095,2022-12-31,0,empty,0,,,,,,,
1397,1096,2023-01-01,0,empty,0,,,,,,,
1398,1097,2023-01-02,0,empty,0,,,,,,,
1399,1098,2023-01-03,0,empty,0,,,,,,,
1400,1099,2023-01-04,0,empty,0,,,,,,,
1401,1100,2023-01-05,0,empty,0,,,,,,,
1402,1101,2023-01-06,0,empty,0,,,,,,,
1403,1102,2023-01-07,0,empty,0,,,,,,,
1404,1103,2023-01-08,0,empty,0,,,,,,,
1405,1104,2023-01-09,0,empty,0,,,,,,,
1406,1105,2023-01-10,0,empty,0,,,,,,,
1407,1106,2023-01-11,0,empty,0,,,,,,,
1408,1107,2023-01-12,0,empty,0,,,,,,,
1409,1108,2023-01-13,0,empty,0,,,,,,,
1410,1109,2023-01-14,0,empty,0,,,,,,,
1411,1110,2023-01-15,0,empty,0,,,,,,,
1412,1111,2023-01-16,0,empty,0,,,,,,,
1413,1112,2023-01-17,0,empty,0,,,,,,,
1414,1113,2023-01-18,0,empty,0,,,,,,,
1415,1114,2023-01-19,0,empty,0,,,,,,,
1416,1115,2023-01-20,0,empty,0,,,,,,,
1417,1116,2023-01-21,0,empty,0,,,,,,,
1418,1117,2023-01-22,0,empty,0,,,,,,,
1419,1118,2023-01-23,0,empty,0,,,,,,,
1420,1119,2023-01-24,0,empty,0,,,,,,,
1421,1120,2023-01-25,0,empty,0,,,,,,,
1422,1121,2023-01-26,0,empty,0,,,,,,,
1423,1122,2023-01-27,0,empty,0,,,,,,,
1424,1123,2023-01-28,0,empty,0,,,,,,,
1425,1124,2023-01-29,0,empty,0,,,,,,,
1426,1125,2023-01-30,0,empty,0,,,,,,,
1427,1126,2023-01-31,0,empty,0,,,,,,,
1428,1127,2023-02-01,0,empty,0,,,,,,,
1429,1128,2023-02-02,0,empty,0,,,,,,,
1430,1129,2023-02-03,0,empty,0,,,,,,,
1431,1130,2023-02-04,0,empty,0,,,,,,,
1432,1131,2023-02-05,0,empty,0,,,,,,,
1433,1132,2023-02-06,0,empty,0,,,,,,,
1434,1133,2023-02-07,0,empty,0,,,,,,,
1435,1134,2023-02-08,0,empty,0,,,,,,,
1436,1135,2023-02-09,0,empty,0,,,,,,,
1437,1136,2023-02-10,0,empty,0,,,,,,,
1438,1137,2023-02-11,0,empty,0,,,,,,,
1439,1138,2023-02-12,0,empty,0,,,,,,,
1440,1139,2023-02-13,0,empty,0,,,,,,,
1441,1140,2023-02-14,0,empty,0,,,,,,,
1442,1141,2023-02-15,0,empty,0,,,,,,,
1443,1142,2023-02-16,0,empty,0,,,,,,,
1444,1143,2023-02-17,0,empty,0,,,,,,,
1445,1144,2023-02-18,0,empty,0,,,,,,,
1446,1145,2023-02-19,0,empty,0,,,,,,,
1447,1146,2023-02-20,0,empty,0,,,,,,,
1448,1147,2023-02-21,0,empty,0,,,,,,,
1449,1148,2023-02-22,0,empty,0,,,,,,,
1450,1149,2023-02-23,0,empty,0,,,,,,,
1451,1150,2023-02-24,0,empty,0,,,,,,,
1452,1151,2023-02-25,0,empty,0,,,,,,,
1453,1152,2023-02-26,0,empty,0,,,,,,,
1454,1153,2023-02-27,0,empty,0,,,,,,,
1455,1154,2023-02-28,0,empty,0,,,,,,,
1456,1155,2023-03-01,0,empty,0,,,,,,,
1457,1156,2023-03-02,0,empty,0,,,,,,,
1458,1157,2023-03-03,0,empty,0,,,,,,,
1459,1158,2023-03-04,0,empty,0,,,,,,,
1460,1159,2023-03-05,0,empty,0,,,,,,,
1461,1160,2023-03-06,0,empty,0,,,,,,,
1462,1161,2023-03-07,0,empty,0,,,,,,,
1463,1162,2023-03-08,0,empty,0,,,,,,,
1464,1163,2023-03-09,0,empty,0,,,,,,,
1465,1164,2023-03-10,0,empty,0,,,,,,,
1466,1165,2023-03-11,0,empty,0,,,,,,,
1467,1166,2023-03-12,0,empty,0,,,,,,,
1468,1167,2023-03-13,0,empty,0,,,,,,,
1469,1168,2023-03-14,0,empty,0,,,,,,,
1470,1169,2023-03-15,0,empty,0,,,,,,,
1471,1170,2023-03-16,0,empty,0,,,,,,,
1472,1171,2023-03-17,0,empty,0,,,,,,,
1473,1172,2023-03-18,0,empty,0,,,,,,,
1474,1173,2023-03-19,0,empty,0,,,,,,,
1475,1174,2023-03-20,0,empty,0,,,,,,,
1476,1175,2023-03-21,0,empty,0,,,,,,,
1477,1176,2023-03-22,0,empty,0,,,,,,,
1478,1177,2023-03-23,0,empty,0,,,,,,,
1479,1178,2023-03-24,0,empty,0,,,,,,,
1480,1179,2023-03-25,0,empty,0,,,,,,,
1481,1180,2023-03-26,0,empty,0,,,,,,,
1482,1181,2023-03-27,0,empty,0,,,,,,,
1483,1182,2023-03-28,0,empty,0,,,,,,,
1484,1183,2023-03-29,0,empty,0,,,,,,,
1485,1184,2023-03-30,0,empty,0,,,,,,,
1486,1185,2023-03-31,0,empty,0,,,,,,,
1487,1186,2023-04-01,0,empty,0,,,,,,,
1488,1187,2023-04-02,0,empty,0,,,,,,,
1489,1188,2023-04-03,0,empty,0,,,,,,,
1490,1189,2023-04-04,0,empty,0,,,,,,,
1491,1190,2023-04-05,0,empty,0,,,,,,,
1492,1191,2023-04-06,0,empty,0,,,,,,,
1493,1192,2023-04-07,0,empty,0,,,,,,,
1494,1193,2023-04-08,0,empty,0,,,,,,,
1495,1194,2023-04-09,0,empty,0,,,,,,,
1496,1195,2023-04-10,0,empty,0,,,,,,,
1497,1196,2023-04-11,0,empty,0,,,,,,,
1498,1197,2023-04-12,0,empty,0,,,,,,,
1499,1198,2023-04-13,0,empty,0,,,,,,,
1500,1199,2023-04-14,0,empty,0,,,,,,,
1501,1200,2023-04-15,0,empty,0,,,,,,,
1502,1201,2023-04-16,0,empty,0,,,,,,,
1503,1202,2023-04-17,0,empty,0,,,,,,,
1504,1203,2023-04-18,0,empty,0,,,,,,,
1505,1204,2023-04-19,0,empty,0,,,,,,,
1506,1205,2023-04-20,0,empty,0,,,,,,,
1507,1206,2023-04-21,0,empty,0,,,,,,,
1508,1207,2023-04-22,0,empty,0,,,,,,,
1509,1208,2023-04-23,0,empty,0,,,,,,,
1510,1209,2023-04-24,0,empty,0,,,,,,,
1511,1210,2023-04-25,0,empty,0,,,,,,,
1512,1211,2023-04-26,0,empty,0,,,,,,,
1513,1212,2023-04-27,0,empty,0,,,,,,,
1514,1213,2023-04-28,0,empty,0,,,,,,,
1515,1214,2023-04-29,0,empty,0,,,,,,,
1516,1215,2023-04-30,0,empty,0,,,,,,,
1517,1216,2023-05-01,0,empty,0,,,,,,,
1518,1217,2023-05-02,0,empty,0,,,,,,,
1519,1218,2023-05-03,0,empty,0,,,,,,,
1520,1219,2023-05-04,0,empty,0,,,,,,,
1521,1220,2023-05-05,0,empty,0,,,,,,,
1522,1221,2023-05-06,0,empty,0,,,,,,,
1523,1222,2023-05-07,0,empty,0,,,,,,,
1524,1223,2023-05-08,0,empty,0,,,,,,,
1525,1224,2023-05-09,0,empty,0,,,,,,,
1526,1225,2023-05-10,0,empty,0,,,,,,,
1527,1226,2023-05-11,0,empty,0,,,,,,,
1528,1227,2023-05-12,0,empty,0,,,,,,,
1529,1228,2023-05-13,0,empty,0,,,,,,,
1530,1229,2023-05-14,0,empty,0,,,,,,,
1531,1230,2023-05-15,0,empty,0,,,,,,,
1532,1231,2023-05-16,0,empty,0,,,,,,,
1533,1232,2023-05-17,0,empty,0,,,,,,,
1534,1233,2023-05-18,0,empty,0,,,,,,,
1535,1234,2023-05-19,0,empty,0,,,,,,,
1536,1235,2023-05-20,0,empty,0,,,,,,,
1537,1236,2023-05-21,0,empty,0,,,,,,,
1538,1237,2023-05-22,0,empty,0,,,,,,,
1539,1238,2023-05-23,0,empty,0,,,,,,,
1540,1239,2023-05-24,0,empty,0,,,,,,,
1541,1240,2023-05-25,0,empty,0,,,,,,,
1542,1241,2023-05-26,0,empty,0,,,,,,,
1543,1242,2023-05-27,0,empty,0,,,,,,,
1544,1243,2023-05-28,0,empty,0,,,,,,,
1545,1244,2023-05-29,0,empty,0,,,,,,,
1546,1245,2023-05-30,0,empty,0,,,,,,,
1547,1246,2023-05-31,0,empty,0,,,,,,,
1548,1247,2023-06-01,0,empty,0,,,,,,,
1549,1248,2023-06-02,0,empty,0,,,,,,,
1550,1249,2023-06-03,0,empty,0,,,,,,,
1551,1250,2023-06-04,0,empty,0,,,,,,,
1552,1251,2023-06-05,0,empty,0,,,,,,,
1553,1252,2023-06-06,0,empty,0,,,,,,,
1554,1253,2023-06-07,0,empty,0,,,,,,,
1555,1254,2023-06-08,0,empty,0,,,,,,,
1556,1255,2023-06-09,0,empty,0,,,,,,,
1557,1256,2023-06-10,0,empty,0,,,,,,,
1558,1257,2023-06-11,0,empty,0,,,,,,,
1559,1258,2023-06-12,0,empty,0,,,,,,,
1560,1259,2023-06-13,0,empty,0,,,,,,,
1561,1260,2023-06-14,0,empty,0,,,,,,,
1562,1261,2023-06-15,0,empty,0,,,,,,,
1563,1262,2023-06-16,0,empty,0,,,,,,,
1564,1263,2023-06-17,0,empty,0,,,,,,,
1565,1264,2023-06-18,0,empty,0,,,,,,,
1566,1265,2023-06-19,0,empty,0,,,,,,,
1567,1266,2023-06-20,0,empty,0,,,,,,,
1568,1267,2023-06-21,0,empty,0,,,,,,,
1569,1268,2023-06-22,0,empty,0,,,,,,,
1570,1269,2023-06-23,0,empty,0,,,,,,,
1571,1270,2023-06-24,0,empty,0,,,,,,,
1572,1271,2023-06-25,0,empty,0,,,,,,,
1573,1272,2023-06-26,0,empty,0,,,,,,,
1574,1273,2023-06-27,0,empty,0,,,,,,,
1575,1274,2023-06-28,0,empty,0,,,,,,,
1576,1275,2023-06-29,0,empty,0,,,,,,,
1577,1276,2023-06-30,0,empty,0,,,,,,,
1578,1277,2023-07-01,0,empty,0,,,,,,,
1579,1278,2023-07-02,0,empty,0,,,,,,,
1580,1279,2023-07-03,0,empty,0,,,,,,,
1581,1280,2023-07-04,0,empty,0,,,,,,,
1582,1281,2023-07-05,0,empty,0,,,,,,,
1583,1282,2023-07-06,0,empty,0,,,,,,,
1584,1283,2023-07-07,0,empty,0,,,,,,,
1585,1284,2023-07-08,0,empty,0,,,,,,,
1586,1285,2023-07-09,0,empty,0,,,,,,,
1587,1286,2023-07-10,0,empty,0,,,,,,,
1588,1287,2023-07-11,0,empty,0,,,,,,,
1589,1288,2023-07-12,0,empty,0,,,,,,,
1590,1289,2023-07-13,0,empty,0,,,,,,,
1591,1290,2023-07-14,0,empty,0,,,,,,,
1592,1291,2023-07-15,0,empty,0,,,,,,,
1593,1292,2023-07-16,0,empty,0,,,,,,,
1594,1293,2023-07-17,0,empty,0,,,,,,,
1595,1294,2023-07-18,0,empty,0,,,,,,,
1596,1295,2023-07-19,0,empty,0,,,,,,,
1597,1296,2023-07-20,0,empty,0,,,,,,,
1598,1297,2023-07-21,0,empty,0,,,,,,,
1599,1298,2023-07-22,0,empty,0,,,,,,,
1600,1299,2023-07-23,0,empty,0,,,,,,,
1601,1300,2023-07-24,0,empty,0,,,,,,,
1602,1301,2023-07-25,0,empty,0,,,,,,,
1603,1302,2023-07-26,0,empty,0,,,,,,,
1604,1303,2023-07-27,0,empty,0,,,,,,,
1605,1304,2023-07-28,0,empty,0,,,,,,,
1606,1305,2023-07-29,0,empty,0,,,,,,,
1607,1306,2023-07-30,0,empty,0,,,,,,,
1608,1307,2023-07-31,0,empty,0,,,,,,,
1609,1308,2023-08-01,0,empty,0,,,,,,,
1610,1309,2023-08-02,0,empty,0,,,,,,,
1611,1310,2023-08-03,0,empty,0,,,,,,,
1612,1311,2023-08-04,0,empty,0,,,,,,,
1613,1312,2023-08-05,0,empty,0,,,,,,,
1614,1313,2023-08-06,0,empty,0,,,,,,,
1615,1314,2023-08-07,0,empty,0,,,,,,,
1616,1315,2023-08-08,0,empty,0,,,,,,,
1617,1316,2023-08-09,0,empty,0,,,,,,,
1618,1317,2023-08-10,0,empty,0,,,,,,,
1619,1318,2023-08-11,0,empty,0,,,,,,,
1620,1319,2023-08-12,0,empty,0,,,,,,,
1621,1320,2023-08-13,0,empty,0,,,,,,,
1622,1321,2023-08-14,0,empty,0,,,,,,,
1623,1322,2023-08-15,0,empty,0,,,,,,,
1624,1323,2023-08-16,0,empty,0,,,,,,,
1625,1324,2023-08-17,0,empty,0,,,,,,,
1626,1325,2023-08-18,0,empty,0,,,,,,,
1627,1326,2023-08-19,0,empty,0,,,,,,,
1628,1327,2023-08-20,0,empty,0,,,,,,,
1629,1328,2023-08-21,0,empty,0,,,,,,,
1630,1329,2023-08-22,0,empty,0,,,,,,,
1631,1330,2023-08-23,0,empty,0,,,,,,,
1632,1331,2023-08-24,0,empty,0,,,,,,,
1633,1332,2023-08-25,0,empty,0,,,,,,,
1634,1333,2023-08-26,0,empty,0,,,,,,,
1635,1334,2023-08-27,0,empty,0,,,,,,,
1636,1335,2023-08-28,0,empty,0,,,,,,,
1637,1336,2023-08-29,0,empty,0,,,,,,,
1638,1337,2023-08-30,0,empty,0,,,,,,,
1639,1338,2023-08-31,0,empty,0,,,,,,,
1640,1339,2023-09-01,0,empty,0,,,,,,,
1641,1340,2023-09-02,0,empty,0,,,,,,,
1642,1341,2023-09-03,0,empty,0,,,,,,,
1643,1342,2023-09-04,0,empty,0,,,,,,,
1644,1343,2023-09-05,0,empty,0,,,,,,,
1645,1344,2023-09-06,0,empty,0,,,,,,,
1646,1345,2023-09-07,0,empty,0,,,,,,,
1647,1346,2023-09-08,0,empty,0,,,,,,,
1648,1347,2023-09-09,0,empty,0,,,,,,,
1649,1348,2023-09-10,0,empty,0,,,,,,,
1650,1349,2023-09-11,0,empty,0,,,,,,,
1651,1350,2023-09-12,0,empty,0,,,,,,,
1652,1351,2023-09-13,0,empty,0,,,,,,,
1653,1352,2023-09-14,0,empty,0,,,,,,,
1654,1353,2023-09-15,0,empty,0,,,,,,,
1655,1354,2023-09-16,0,empty,0,,,,,,,
1656,1355,2023-09-17,0,empty,0,,,,,,,
1657,1356,2023-09-18,0,empty,0,,,,,,,
1658,1357,2023-09-19,0,empty,0,,,,,,,
1659,1358,2023-09-20,0,empty,0,,,,,,,
1660,1359,2023-09-21,0,empty,0,,,,,,,
1661,1360,2023-09-22,0,empty,0,,,,,,,
1662,1361,2023-09-23,0,empty,0,,,,,,,
1663,1362,2023-09-24,0,empty,0,,,,,,,
1664,1363,2023-09-25,0,empty,0,,,,,,,
1665,1364,2023-09-26,0,empty,0,,,,,,,
1666,1365,2023-09-27,0,empty,0,,,,,,,
1667,1366,2023-09-28,0,empty,0,,,,,,,
1668,1367,2023-09-29,0,empty,0,,,,,,,
1669,1368,2023-09-30,0,empty,0,,,,,,,
1670,1369,2023-10-01,0,empty,0,,,,,,,
1671,1370,2023-10-02,0,empty,0,,,,,,,
1672,1371,2023-10-03,0,empty,0,,,,,,,
1673,1372,2023-10-04,0,empty,0,,,,,,,
1674,1373,2023-10-05,0,empty,0,,,,,,,
1675,1374,2023-10-06,0,empty,0,,,,,,,
1676,1375,2023-10-07,0,empty,0,,,,,,,
1677,1376,2023-10-08,0,empty,0,,,,,,,
1678,1377,2023-10-09,0,empty,0,,,,,,,
1679,1378,2023-10-10,0,empty,0,,,,,,,
1680,1379,2023-10-11,0,empty,0,,,,,,,
1681,1380,2023-10-12,0,empty,0,,,,,,,
1682,1381,2023-10-13,0,empty,0,,,,,,,
1683,1382,2023-10-14,0,empty,0,,,,,,,
1684,1383,2023-10-15,0,empty,0,,,,,,,
1685,1384,2023-10-16,0,empty,0,,,,,,,
1686,1385,2023-10-17,0,empty,0,,,,,,,
1687,1386,2023-10-18,0,empty,0,,,,,,,
1688,1387,2023-10-19,0,empty,0,,,,,,,
1689,1388,2023-10-20,0,empty,0,,,,,,,
1690,1389,2023-10-21,0,empty,0,,,,,,,
1691,1390,2023-10-22,0,empty,0,,,,,,,
1692,1391,2023-10-23,0,empty,0,,,,,,,
1693,1392,2023-10-24,0,empty,0,,,,,,,
1694,1393,2023-10-25,0,empty,0,,,,,,,
1695,1394,2023-10-26,0,empty,0,,,,,,,
1696,1395,2023-10-27,0,empty,0,,,,,,,
1697,1396,2023-10-28,0,empty,0,,,,,,,
1698,1397,2023-10-29,0,empty,0,,,,,,,
1699,1398,2023-10-30,0,empty,0,,,,,,,
1700,1399,2023-10-31,0,empty,0,,,,,,,
1701,1400,2023-11-01,0,empty,0,,,,,,,
1702,1401,2023-11-02,0,empty,0,,,,,,,
1703,1402,2023-11-03,0,empty,0,,,,,,,
1704,1403,2023-11-04,0,empty,0,,,,,,,
1705,1404,2023-11-05,0,empty,0,,,,,,,
1706,1405,2023-11-06,0,empty,0,,,,,,,
1707,1406,2023-11-07,0,empty,0,,,,,,,
1708,1407,2023-11-08,0,empty,0,,,,,,,
1709,1408,2023-11-09,0,empty,0,,,,,,,
1710,1409,2023-11-10,0,empty,0,,,,,,,
1711,1410,2023-11-11,0,empty,0,,,,,,,
1712,1411,2023-11-12,0,empty,0,,,,,,,
1713,1412,2023-11-13,0,empty,0,,,,,,,
1714,1413,2023-11-14,0,empty,0,,,,,,,
1715,1414,2023-11-15,0,empty,0,,,,,,,
1716,1415,2023-11-16,0,empty,0,,,,,,,
1717,1416,2023-11-17,0,empty,0,,,,,,,
1718,1417,2023-11-18,0,empty,0,,,,,,,
1719,1418,2023-11-19,0,empty,0,,,,,,,
1720,1419,2023-11-20,0,empty,0,,,,,,,
1721,1420,2023-11-21,0,empty,0,,,,,,,
1722,1421,2023-11-22,0,empty,0,,,,,,,
1723,1422,2023-11-23,0,empty,0,,,,,,,
1724,1423,2023-11-24,0,empty,0,,,,,,,
1725,1424,2023-11-25,0,empty,0,,,,,,,
1726,1425,2023-11-26,0,empty,0,,,,,,,
1727,1426,2023-11-27,0,empty,0,,,,,,,
1728,1427,2023-11-28,0,empty,0,,,,,,,
1729,1428,2023-11-29,0,empty,0,,,,,,,
1730,1429,2023-11-30,0,empty,0,,,,,,,
1731,1430,2023-12-01,0,empty,0,,,,,,,
1732,1431,2023-12-02,0,empty,0,,,,,,,
1733,1432,2023-12-03,0,empty,0,,,,,,,
1734,1433,2023-12-04,0,empty,0,,,,,,,
1735,1434,2023-12-05,0,empty,0,,,,,,,
1736,1435,2023-12-06,0,empty,0,,,,,,,
1737,1436,2023-12-07,0,empty,0,,,,,,,
1738,1437,2023-12-08,0,empty,0,,,,,,,
1739,1438,2023-12-09,0,empty,0,,,,,,,
1740,1439,2023-12-10,0,empty,0,,,,,,,
1741,1440,2023-12-11,0,empty,0,,,,,,,
1742,1441,2023-12-12,0,empty,0,,,,,,,
1743,1442,2023-12-13,0,empty,0,,,,,,,
1744,1443,2023-12-14,0,empty,0,,,,,,,
1745,1444,2023-12-15,0,empty,0,,,,,,,
1746,1445,2023-12-16,0,empty,0,,,,,,,
1747,1446,2023-12-17,0,empty,0,,,,,,,
1748,1447,2023-12-18,0,empty,0,,,,,,,
1749,1448,2023-12-19,0,empty,0,,,,,,,
1750,1449,2023-12-20,0,empty,0,,,,,,,
1751,1450,2023-12-21,0,empty,0,,,,,,,
1752,1451,2023-12-22,0,empty,0,,,,,,,
1753,1452,2023-12-23,0,empty,0,,,,,,,
1754,1453,2023-12-24,0,empty,0,,,,,,,
1755,1454,2023-12-25,0,empty,0,,,,,,,
1756,1455,2023-12-26,0,empty,0,,,,,,,
1757,1456,2023-12-27,0,empty,0,,,,,,,
1758,1457,2023-12-28,0,empty,0,,,,,,,
1759,1458,2023-12-29,0,empty,0,,,,,,,
1760,1459,2023-12-30,0,empty,0,,,,,,,
1761,1460,2023-12-31,0,empty,0,,,,,,,
1762,1461,2024-01-01,0,empty,0,,,,,,,
1763,1462,2024-01-02,0,empty,0,,,,,,,
1764,1463,2024-01-03,0,empty,0,,,,,,,
1765,1464,2024-01-04,0,empty,0,,,,,,,
1766,1465,2024-01-05,0,empty,0,,,,,,,
1767,1466,2024-01-06,0,empty,0,,,,,,,
1768,1467,2024-01-07,0,empty,0,,,,,,,
1769,1468,2024-01-08,0,empty,0,,,,,,,
1770,1469,2024-01-09,0,empty,0,,,,,,,
1771,1470,2024-01-10,0,empty,0,,,,,,,
1772,1471,2024-01-11,0,empty,0,,,,,,,
1773,1472,2024-01-12,0,empty,0,,,,,,,
1774,1473,2024-01-13,0,empty,0,,,,,,,
1775,1474,2024-01-14,0,empty,0,,,,,,,
1776,1475,2024-01-15,0,empty,0,,,,,,,
1777,1476,2024-01-16,0,empty,0,,,,,,,
1778,1477,2024-01-17,0,empty,0,,,,,,,
1779,1478,2024-01-18,0,empty,0,,,,,,,
1780,1479,2024-01-19,0,empty,0,,,,,,,
1781,1480,2024-01-20,0,empty,0,,,,,,,
1782,1481,2024-01-21,0,empty,0,,,,,,,
1783,1482,2024-01-22,0,empty,0,,,,,,,
1784,1483,2024-01-23,0,empty,0,,,,,,,
1785,1484,2024-01-24,0,empty,0,,,,,,,
1786,1485,2024-01-25,0,empty,0,,,,,,,
1787,1486,2024-01-26,0,empty,0,,,,,,,
1788,1487,2024-01-27,0,empty,0,,,,,,,
1789,1488,2024-01-28,0,empty,0,,,,,,,
1790,1489,2024-01-29,0,empty,0,,,,,,,
1791,1490,2024-01-30,0,empty,0,,,,,,,
1792,1491,2024-01-31,0,empty,0,,,,,,,
1793,1492,2024-02-01,0,empty,0,,,,,,,
1794,1493,2024-02-02,0,empty,0,,,,,,,
1795,1494,2024-02-03,0,empty,0,,,,,,,
1796,1495,2024-02-04,0,empty,0,,,,,,,
1797,1496,2024-02-05,0,empty,0,,,,,,,
1798,1497,2024-02-06,0,empty,0,,,,,,,
1799,1498,2024-02-07,0,empty,0,,,,,,,
1800,1499,2024-02-08,0,empty,0,,,,,,,
1801,1500,2024-02-09,0,empty,0,,,,,,,
1802,1501,2024-02-10,0,empty,0,,,,,,,
1803,1502,2024-02-11,0,empty,0,,,,,,,
1804,1503,2024-02-12,0,empty,0,,,,,,,
1805,1504,2024-02-13,0,empty,0,,,,,,,
1806,1505,2024-02-14,0,empty,0,,,,,,,
1807,1506,2024-02-15,0,empty,0,,,,,,,
1808,1507,2024-02-16,0,empty,0,,,,,,,
1809,1508,2024-02-17,0,empty,0,,,,,,,
1810,1509,2024-02-18,0,empty,0,,,,,,,
1811,1510,2024-02-19,0,empty,0,,,,,,,
1812,1511,2024-02-20,0,empty,0,,,,,,,
1813,1512,2024-02-21,0,empty,0,,,,,,,
1814,1513,2024-02-22,0,empty,0,,,,,,,
1815,1514,2024-02-23,0,empty,0,,,,,,,
1816,1515,2024-02-24,0,empty,0,,,,,,,
1817,1516,2024-02-25,0,empty,0,,,,,,,
1818,1517,2024-02-26,0,empty,0,,,,,,,
1819,1518,2024-02-27,0,empty,0,,,,,,,
1820,1519,2024-02-28,0,empty,0,,,,,,,
1821,1520,2024-02-29,0,empty,0,,,,,,,
1822,1521,2024-03-01,0,empty,0,,,,,,,
1823,1522,2024-03-02,0,empty,0,,,,,,,
1824,1523,2024-03-03,0,empty,0,,,,,,,
1825,1524,2024-03-04,0,empty,0,,,,,,,
1826,1525,2024-03-05,0,empty,0,,,,,,,
1827,1526,2024-03-06,0,empty,0,,,,,,,
1828,1527,2024-03-07,0,empty,0,,,,,,,
1829,1528,2024-03-08,0,empty,0,,,,,,,
1830,1529,2024-03-09,0,empty,0,,,,,,,
1831,1530,2024-03-10,0,empty,0,,,,,,,
1832,1531,2024-03-11,0,empty,0,,,,,,,
1833,1532,2024-03-12,0,empty,0,,,,,,,
1834,1533,2024-03-13,0,empty,0,,,,,,,
1835,1534,2024-03-14,0,empty,0,,,,,,,
1836,1535,2024-03-15,0,empty,0,,,,,,,
1837,1536,2024-03-16,0,empty,0,,,,,,,
1838,1537,2024-03-17,0,empty,0,,,,,,,
1839,1538,2024-03-18,0,empty,0,,,,,,,
1840,1539,2024-03-19,0,empty,0,,,,,,,
1841,1540,2024-03-20,0,empty,0,,,,,,,
1842,1541,2024-03-21,0,empty,0,,,,,,,
1843,1542,2024-03-22,0,empty,0,,,,,,,
1844,1543,2024-03-23,0,empty,0,,,,,,,
1845,1544,2024-03-24,0,empty,0,,,,,,,
1846,1545,2024-03-25,0,empty,0,,,,,,,
1847,1546,2024-03-26,0,empty,0,,,,,,,
1848,1547,2024-03-27,0,empty,0,,,,,,,
1849,1548,2024-03-28,0,empty,0,,,,,,,
1850,1549,2024-03-29,0,empty,0,,,,,,,
1851,1550,2024-03-30,0,empty,0,,,,,,,
1852,1551,2024-03-31,0,empty,0,,,,,,,
1853,1552,2024-04-01,0,empty,0,,,,,,,
1854,1553,2024-04-02,0,empty,0,,,,,,,
1855,1554,2024-04-03,0,empty,0,,,,,,,
1856,1555,2024-04-04,0,empty,0,,,,,,,
1857,1556,2024-04-05,0,empty,0,,,,,,,
1858,1557,2024-04-06,0,empty,0,,,,,,,
1859,1558,2024-04-07,0,empty,0,,,,,,,
1860,1559,2024-04-08,0,empty,0,,,,,,,
1861,1560,2024-04-09,0,empty,0,,,,,,,
1862,1561,2024-04-10,0,empty,0,,,,,,,
1863,1562,2024-04-11,0,empty,0,,,,,,,
1864,1563,2024-04-12,0,empty,0,,,,,,,
1865,1564,2024-04-13,0,empty,0,,,,,,,
1866,1565,2024-04-14,0,empty,0,,,,,,,
1867,1566,2024-04-15,0,empty,0,,,,,,,
1868,1567,2024-04-16,0,empty,0,,,,,,,
1869,1568,2024-04-17,0,empty,0,,,,,,,
